Rule_ID;Old_Type;New_Type;File;Line;Description;Code_Context
R14;True_Positive;True_Positive;./files/EvalID_23/util.py;62;Correctly detected;"54:     df = df[['count']]
55: 
56:     scaler = StandardScaler()
57: 
58:     # Time series: split latest data into test set
59:     train = df.values[:int(TRAINING_SPLIT * len(df)), :]
60:     print(train)
61:     train = scaler.fit_transform(train)
62:     test = df.values[int(TRAINING_SPLIT * len(df)):, :]
63:     test = scaler.transform(test)
64: 
65:     # Create test and training sets
66:     train_X, train_y = create_dataset(train, window_size)
67:     test_X, test_y = create_dataset(test, window_size)
68: 
69:     # Reshape input data
70:     train_X = np.reshape(train_X, (train_X.shape[0], 1, train_X.shape[1]))"
R14;True_Positive;True_Positive;./files/EvalID_18/regression_dataset.py;100;Correctly detected;"92:                 df.loc[~priv, attr] = unprivileged_values[0]
93: 
94:             privileged_protected_attributes.append(
95:                 np.array(privileged_values, dtype=np.float64))
96:             unprivileged_protected_attributes.append(
97:                 np.array(unprivileged_values, dtype=np.float64))
98: 
99:         # 6. Normalize df values
100:         df = pd.DataFrame(MinMaxScaler().fit_transform(df.values),
101:                           columns=list(df), index=df.index)
102: 
103:         super(RegressionDataset, self).__init__(df=df,
104:             label_names=[dep_var_name],
105:             protected_attribute_names=protected_attribute_names,
106:             privileged_protected_attributes=privileged_protected_attributes,
107:             unprivileged_protected_attributes=unprivileged_protected_attributes,
108:             instance_weights_name=instance_weights_name,"
R14;True_Positive;True_Positive;./files/EvalID_20/wine.py;237;Correctly detected;"229:   test_metrics = []
230: 
231:   with tf.Session() as sess:
232:     sess.run(init)
233: 
234:     # Training autoencoder
235:     for _ in range(num_steps_autoencoder):
236:       batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
237:       batch_x = train_features.iloc[batch_index, :].values
238:       batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
239:       _, _ = sess.run([autoencoder_optimizer, autoencoder_loss],
240:                       feed_dict={
241:                           x: batch_x,
242:                           y: batch_y,
243:                       })
244: 
245:     # GetCandidatesAlpha (Algorithm 2 in paper)"
R14;True_Positive;True_Positive;./files/EvalID_20/wine.py;284;Correctly detected;"276: 
277:           # Add candidate to the GP, assuming the metric observation is the LCB.
278:           sample_thetas = np.concatenate([sample_thetas, best_theta])
279:           sample_validation_metrics.append(best_theta_metric_ucb)
280: 
281:       # Training regressors
282:       for _ in range(TRAINING_STEPS):
283:         batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
284:         batch_x = train_features.iloc[batch_index, :].values
285:         batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
286:         batch_embedding = sess.run(
287:             autoencoder_embedding_layer, feed_dict={
288:                 x: batch_x,
289:                 y: batch_y,
290:             })
291:         _, _ = sess.run(
292:             [parallel_optimizers, parallel_losses],"
R14;True_Positive;True_Positive;./files/EvalID_20/wine.py;303;Correctly detected;"295:                 y: batch_y,
296:                 embedding: batch_embedding,
297:                 parallel_thetas: theta_batch,
298:             })
299: 
300:       parallel_validation_outputs = sess.run(
301:           parallel_outputs,
302:           feed_dict={
303:               x: validation_features.values,
304:               y: validation_labels.values.reshape(len(validation_labels), 1),
305:           })
306:       parallel_validation_metrics = [
307:           metric(validation_labels, validation_output, validation_price)
308:           for validation_output in parallel_validation_outputs
309:       ]
310:       thetas = np.concatenate([thetas, theta_batch])
311:       validation_metrics.extend(parallel_validation_metrics)"
R14;True_Positive;True_Positive;./files/EvalID_20/wine.py;316;Correctly detected;"308:           for validation_output in parallel_validation_outputs
309:       ]
310:       thetas = np.concatenate([thetas, theta_batch])
311:       validation_metrics.extend(parallel_validation_metrics)
312: 
313:       parallel_test_outputs = sess.run(
314:           parallel_outputs,
315:           feed_dict={
316:               x: test_features.values,
317:               y: test_labels.values.reshape(len(test_labels), 1),
318:           })
319:       parallel_test_metrics = [
320:           metric(test_labels, test_output, test_price)
321:           for test_output in parallel_test_outputs
322:       ]
323:       test_metrics.extend(parallel_test_metrics)
324:"
R14;True_Positive;True_Positive;./files/EvalID_21/transcode.py;118;Correctly detected;"110:         for chunks in zipped:
111:             mapping_df = pd.concat(chunks, axis=1)  # This takes care of making sure feature names are unique
112: 
113:             # Choose the right columns
114:             numerical_df = mapping_df[input_numerical_features_list]
115:             categorical_df = mapping_df[input_categorical_features_list]
116:             label_df = mapping_df[[input_label_feature_name]]
117: 
118:             numerical = torch.tensor(numerical_df.values)
119:             label = torch.tensor(label_df.values)
120:             categorical = torch.tensor(categorical_df.values)
121: 
122:             # Append them to the binary files
123:             numerical_f.write(numerical.to(torch.float16).cpu().numpy().tobytes())
124:             label_f.write(label.to(torch.bool).cpu().numpy().tobytes())
125:             for cat_idx, cat_feature_type in enumerate(categorical_feature_types):
126:                 categorical_fs[cat_idx].write("
R14;True_Positive;True_Positive;./files/EvalID_21/transcode.py;119;Correctly detected;"111:             mapping_df = pd.concat(chunks, axis=1)  # This takes care of making sure feature names are unique
112: 
113:             # Choose the right columns
114:             numerical_df = mapping_df[input_numerical_features_list]
115:             categorical_df = mapping_df[input_categorical_features_list]
116:             label_df = mapping_df[[input_label_feature_name]]
117: 
118:             numerical = torch.tensor(numerical_df.values)
119:             label = torch.tensor(label_df.values)
120:             categorical = torch.tensor(categorical_df.values)
121: 
122:             # Append them to the binary files
123:             numerical_f.write(numerical.to(torch.float16).cpu().numpy().tobytes())
124:             label_f.write(label.to(torch.bool).cpu().numpy().tobytes())
125:             for cat_idx, cat_feature_type in enumerate(categorical_feature_types):
126:                 categorical_fs[cat_idx].write(
127:                     categorical[:, cat_idx].cpu().numpy().astype(cat_feature_type).tobytes())"
R14;True_Positive;True_Positive;./files/EvalID_21/transcode.py;120;Correctly detected;"112: 
113:             # Choose the right columns
114:             numerical_df = mapping_df[input_numerical_features_list]
115:             categorical_df = mapping_df[input_categorical_features_list]
116:             label_df = mapping_df[[input_label_feature_name]]
117: 
118:             numerical = torch.tensor(numerical_df.values)
119:             label = torch.tensor(label_df.values)
120:             categorical = torch.tensor(categorical_df.values)
121: 
122:             # Append them to the binary files
123:             numerical_f.write(numerical.to(torch.float16).cpu().numpy().tobytes())
124:             label_f.write(label.to(torch.bool).cpu().numpy().tobytes())
125:             for cat_idx, cat_feature_type in enumerate(categorical_feature_types):
126:                 categorical_fs[cat_idx].write(
127:                     categorical[:, cat_idx].cpu().numpy().astype(cat_feature_type).tobytes())
128:"
R14;True_Positive;True_Positive;./files/EvalID_17/ukb.py;648;Correctly detected;"640:   features_only = features.drop(['image_id'], axis=1)
641:   output = pd.DataFrame(features['image_id'])
642: 
643:   if extract_id:
644:     eid = [_eid_from_image_id(item) for item in features['image_id']]
645:     output['eid'] = eid
646:   for i in range(b):
647:     gam, eta1, eta0 = _generation_weights(features_only.shape[1], i)
648:     pi = _pi_x_function(features_only.values, gam)
649:     mu1, mu0 = _mu_x_function(features_only.values, eta1, eta0)
650:     output['sim_' + str(i) + '_pi'] = pi
651:     output['sim_' + str(i) + '_mu1'] = mu1
652:     output['sim_' + str(i) + '_mu0'] = mu0
653: 
654:   with gfile.GFile(os.path.join(path, output_name), 'wt') as out:
655:     out.write(output.to_csv(index=False))"
R14;True_Positive;True_Positive;./files/EvalID_17/ukb.py;649;Correctly detected;"641:   output = pd.DataFrame(features['image_id'])
642: 
643:   if extract_id:
644:     eid = [_eid_from_image_id(item) for item in features['image_id']]
645:     output['eid'] = eid
646:   for i in range(b):
647:     gam, eta1, eta0 = _generation_weights(features_only.shape[1], i)
648:     pi = _pi_x_function(features_only.values, gam)
649:     mu1, mu0 = _mu_x_function(features_only.values, eta1, eta0)
650:     output['sim_' + str(i) + '_pi'] = pi
651:     output['sim_' + str(i) + '_mu1'] = mu1
652:     output['sim_' + str(i) + '_mu0'] = mu0
653: 
654:   with gfile.GFile(os.path.join(path, output_name), 'wt') as out:
655:     out.write(output.to_csv(index=False))"
R14;True_Positive;True_Positive;./files/EvalID_88/crime.py;286;Correctly detected;"278:   validation_metrics = []
279:   test_metrics = []
280: 
281:   with tf.Session() as sess:
282:     sess.run(init)
283:     # Training autoencoder
284:     for _ in range(num_steps_autoencoder):
285:       batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
286:       batch_x = train_features.iloc[batch_index, :].values
287:       batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
288:       _, _ = sess.run([autoencoder_optimizer, autoencoder_loss],
289:                       feed_dict={
290:                           x: batch_x,
291:                           y: batch_y,
292:                       })
293: 
294:     # GetCandidatesAlpha (Algorithm 2 in paper)"
R14;True_Positive;True_Positive;./files/EvalID_88/crime.py;287;Correctly detected;"279:   test_metrics = []
280: 
281:   with tf.Session() as sess:
282:     sess.run(init)
283:     # Training autoencoder
284:     for _ in range(num_steps_autoencoder):
285:       batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
286:       batch_x = train_features.iloc[batch_index, :].values
287:       batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
288:       _, _ = sess.run([autoencoder_optimizer, autoencoder_loss],
289:                       feed_dict={
290:                           x: batch_x,
291:                           y: batch_y,
292:                       })
293: 
294:     # GetCandidatesAlpha (Algorithm 2 in paper)
295:     for alpha_batch_index in range(NUM_ALPHA_BATCHES):"
R14;True_Positive;True_Positive;./files/EvalID_88/crime.py;332;Correctly detected;"324: 
325:           # Add candidate to the GP, assuming the metric observation is the LCB.
326:           sample_alphas = np.concatenate([sample_alphas, best_alpha])
327:           sample_validation_metrics.append(best_alpha_metric_ucb)
328: 
329:       # Training classifiers
330:       for _ in range(TRAINING_STEPS):
331:         batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
332:         batch_x = train_features.iloc[batch_index, :].values
333:         batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
334:         batch_population = train_population.iloc[batch_index].values.reshape(
335:             BATCH_SIZE, 1)
336:         batch_embedding = sess.run(
337:             autoencoder_embedding_layer, feed_dict={
338:                 x: batch_x,
339:                 y: batch_y,
340:             })"
R14;True_Positive;True_Positive;./files/EvalID_88/crime.py;333;Correctly detected;"325:           # Add candidate to the GP, assuming the metric observation is the LCB.
326:           sample_alphas = np.concatenate([sample_alphas, best_alpha])
327:           sample_validation_metrics.append(best_alpha_metric_ucb)
328: 
329:       # Training classifiers
330:       for _ in range(TRAINING_STEPS):
331:         batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
332:         batch_x = train_features.iloc[batch_index, :].values
333:         batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
334:         batch_population = train_population.iloc[batch_index].values.reshape(
335:             BATCH_SIZE, 1)
336:         batch_embedding = sess.run(
337:             autoencoder_embedding_layer, feed_dict={
338:                 x: batch_x,
339:                 y: batch_y,
340:             })
341:         _, _ = sess.run("
R14;True_Positive;True_Positive;./files/EvalID_88/crime.py;334;Correctly detected;"326:           sample_alphas = np.concatenate([sample_alphas, best_alpha])
327:           sample_validation_metrics.append(best_alpha_metric_ucb)
328: 
329:       # Training classifiers
330:       for _ in range(TRAINING_STEPS):
331:         batch_index = random.sample(range(len(train_labels)), BATCH_SIZE)
332:         batch_x = train_features.iloc[batch_index, :].values
333:         batch_y = train_labels.iloc[batch_index].values.reshape(BATCH_SIZE, 1)
334:         batch_population = train_population.iloc[batch_index].values.reshape(
335:             BATCH_SIZE, 1)
336:         batch_embedding = sess.run(
337:             autoencoder_embedding_layer, feed_dict={
338:                 x: batch_x,
339:                 y: batch_y,
340:             })
341:         _, _ = sess.run(
342:             [parallel_optimizers, parallel_losses],"
